Año;Códgo SIES;Matrícula Primer Año;Matrícula primer año hombres;Matrícula primer año mujeres;Retención;Vacantes (1);Matrícula Total Cohorte Año Anterior
2016;I71S1C146J1V1;35.0;4.0;31.0;0.857142857;40.0;30.0
2016;I71S1C413J1V1;51.0;22.0;29.0;1.0;40.0;51.0
2016;I71S1C17J1V1;93.0;54.0;39.0;0.806451613;80.0;75.0
2016;I71S1C549J1V1;32.0;15.0;17.0;0.9375;30.0;30.0
2016;I71S1C555J1V1;28.0;3.0;25.0;1.0;30.0;28.0
2016;I90S4C488J2V1;32.0;10.0;22.0;0.75;30.0;24.0
2016;I90S4C487J1V1;19.0;2.0;17.0;1.0;30.0;19.0
2016;I90S4C490J2V1;20.0;12.0;8.0;0.45;30.0;9.0
2016;I90S4C489J2V1;35.0;30.0;5.0;0.714285714;30.0;25.0
2016;I90S1C511J1V1;60.0;30.0;30.0;0.933333333;45.0;56.0
2016;I90S2C520J1V1;34.0;6.0;28.0;0.823529412;35.0;28.0
2016;I90S4C520J1V1;13.0;1.0;12.0;0.769230769;25.0;10.0
2016;I90S2C22J1V1;56.0;11.0;45.0;1.0;50.0;56.0
2016;I90S1C126J1V1;87.0;55.0;32.0;0.804597701;65.0;70.0
2016;I90S1C103J1V1;42.0;13.0;29.0;0.904761905;35.0;38.0
2016;I90S1C50J1V1;61.0;51.0;10.0;0.803278689;55.0;49.0
2016;I90S1C128J1V1;41.0;16.0;25.0;0.853658537;35.0;35.0
2016;I90S1C1J1V1;50.0;21.0;29.0;0.72;45.0;36.0
2016;I90S1C132J1V1;67.0;29.0;38.0;0.895522388;65.0;60.0
2016;I90S1C131J1V1;41.0;15.0;26.0;0.87804878;30.0;36.0
2016;I90S1C91J1V1;108.0;29.0;79.0;0.851851852;100.0;92.0
2016;I90S2C126J1V2;83.0;58.0;25.0;0.891566265;70.0;74.0
2016;I90S1C46J1V1;83.0;64.0;19.0;0.771084337;67.0;64.0
2016;I90S1C93J1V1;53.0;4.0;49.0;1.0;43.0;53.0
2016;I90S1C35J1V1;113.0;77.0;36.0;0.902654867;90.0;102.0
2016;I90S1C12J1V1;93.0;49.0;44.0;0.849462366;85.0;79.0
2016;I90S1C3J1V1;105.0;60.0;45.0;0.79047619;90.0;83.0
2016;I90S1C4J1V1;42.0;19.0;23.0;0.833333333;40.0;35.0
2016;I90S1C104J1V1;51.0;22.0;29.0;0.803921569;40.0;41.0
2016;I90S1C22J1V1;62.0;9.0;53.0;0.85483871;55.0;53.0
2016;I90S2C35J1V1;69.0;37.0;32.0;0.855072464;60.0;59.0
2016;I90S1C10J1V1;48.0;28.0;20.0;0.895833333;40.0;43.0
2016;I90S1C114J1V2;28.0;25.0;3.0;0.571428571;20.0;16.0
2016;I90S1C33J1V2;71.0;61.0;10.0;0.85915493;65.0;61.0
2016;I90S1C34J1V2;82.0;63.0;19.0;0.853658537;65.0;70.0
2016;I90S1C111J1V1;64.0;28.0;36.0;0.90625;55.0;58.0
2016;I90S1C7J1V1;45.0;20.0;25.0;0.644444444;40.0;29.0
2016;I90S1C6J1V1;52.0;25.0;27.0;0.692307692;40.0;36.0
2016;I90S2C112J1V1;62.0;21.0;41.0;0.870967742;60.0;54.0
2016;I90S1C112J1V1;61.0;24.0;37.0;0.901639344;55.0;55.0
2016;I90S1C92J1V1;69.0;40.0;29.0;0.869565217;64.0;60.0
2016;I90S1C5J1V1;84.0;52.0;32.0;0.833333333;75.0;70.0
2016;I90S2C129J1V1;66.0;10.0;56.0;0.803030303;60.0;53.0
2016;I90S2C130J1V1;69.0;29.0;40.0;0.782608696;65.0;54.0
2016;I90S1C144J1V1;60.0;26.0;34.0;0.866666667;50.0;52.0
2016;I90S1C146J1V1;41.0;19.0;22.0;0.87804878;40.0;36.0
2016;I90S1C147J1V1;57.0;55.0;2.0;0.842105263;50.0;48.0
2016;I90S1C143J1V1;57.0;36.0;21.0;0.912280702;45.0;52.0
2016;I90S1C141J1V1;58.0;53.0;5.0;0.603448276;52.0;35.0
2016;I90S1C127J1V1;55.0;8.0;47.0;0.872727273;50.0;48.0
2016;I90S1C44J1V1;26.0;11.0;15.0;0.807692308;20.0;21.0
2016;I90S1C534J1V1;72.0;40.0;32.0;0.777777778;60.0;56.0
2016;I90S4C564J1V1;24.0;23.0;1.0;0.666666667;30.0;16.0
2016;I90S1C130J1V1;64.0;21.0;43.0;0.9375;55.0;60.0
2016;I90S4C545J1V1;37.0;21.0;16.0;0.837837838;30.0;31.0
2016;I90S4C475J1V1;17.0;7.0;10.0;0.705882353;25.0;12.0
2016;I90S2C476J1V1;21.0;6.0;15.0;0.666666667;35.0;14.0
2016;I90S4C474J1V1;11.0;7.0;4.0;0.636363636;25.0;7.0
2016;I90S1C473J1V1;42.0;30.0;12.0;0.857142857;40.0;36.0
2016;I90S2C477J1V1;51.0;31.0;20.0;0.764705882;45.0;39.0
2016;I90S2C97J1V1;44.0;3.0;41.0;0.977272727;40.0;43.0
2016;I90S1C261J1V1;56.0;40.0;16.0;0.767857143;42.0;43.0
2016;I90S4C574J1V1;33.0;11.0;22.0;0.787878788;25.0;26.0
2016;I90S1C472J1V2;77.0;36.0;41.0;0.753246753;70.0;58.0
2016;I91S1C306J1V1;11.0;4.0;7.0;0.545454545;10.0;6.0
2016;I91S1C38J1V2;6.0;5.0;1.0;0.833333333;5.0;5.0
2016;I91S2C123J1V1;87.0;50.0;37.0;0.850574713;55.0;74.0
2016;I91S1C287J1V2;86.0;57.0;29.0;0.895348837;80.0;77.0
2016;I91S1C288J1V1;11.0;4.0;7.0;1.0;15.0;11.0
2016;I91S2C30J1V2;103.0;61.0;42.0;0.883495146;90.0;91.0
2016;I91S2C29J1V2;107.0;89.0;18.0;0.794392523;95.0;85.0
2016;I91S1C100J1V2;40.0;28.0;12.0;0.85;25.0;34.0
2016;I91S2C81J1V2;73.0;42.0;31.0;0.780821918;65.0;57.0
2016;I91S1C123J1V1;52.0;27.0;25.0;0.807692308;30.0;42.0
2016;I91S1C80J1V1;26.0;18.0;8.0;0.846153846;25.0;22.0
2016;I91S1C57J1V1;86.0;22.0;64.0;0.813953488;60.0;70.0
2016;I91S2C33J1V1;100.0;42.0;58.0;0.89;85.0;89.0
2016;I91S2C37J1V1;1.0;1.0;;1.0;3.0;1.0
2016;I91S1C26J1V1;70.0;47.0;23.0;0.9;60.0;63.0
2016;I91S1C33J1V1;116.0;57.0;59.0;0.862068966;90.0;100.0
2016;I91S1C6J1V1;101.0;49.0;52.0;0.782178218;90.0;79.0
2016;I91S2C6J1V1;108.0;38.0;70.0;0.805555556;90.0;87.0
2016;I91S1C385J1V2;16.0;16.0;;0.75;10.0;12.0
2016;I91S1C387J1V2;8.0;3.0;5.0;0.625;10.0;5.0
2016;I91S1C30J1V2;107.0;56.0;51.0;0.91588785;90.0;98.0
2016;I91S2C101J1V1;63.0;31.0;32.0;0.888888889;50.0;56.0
2016;I91S2C104J1V1;31.0;9.0;22.0;0.709677419;28.0;22.0
2016;I91S2C105J1V1;36.0;14.0;22.0;0.944444444;30.0;34.0
2016;I91S2C106J1V1;36.0;3.0;33.0;0.833333333;25.0;30.0
2016;I91S2C47J1V1;8.0;2.0;6.0;0.5;5.0;4.0
2016;I91S1C79J1V2;45.0;21.0;24.0;0.777777778;35.0;35.0
2016;I91S1C2J1V1;76.0;39.0;37.0;0.684210526;75.0;52.0
2016;I91S2C3J1V1;24.0;6.0;18.0;0.708333333;20.0;17.0
2016;I91S1C49J1V1;56.0;28.0;28.0;0.839285714;35.0;47.0
2016;I91S1C28J1V2;79.0;60.0;19.0;0.82278481;60.0;65.0
2016;I91S1C29J1V2;54.0;48.0;6.0;0.833333333;35.0;45.0
2016;I91S1C31J1V2;74.0;52.0;22.0;0.743243243;55.0;55.0
2016;I91S1C32J1V2;27.0;14.0;13.0;0.666666667;30.0;18.0
2016;I91S1C1J1V1;9.0;2.0;7.0;0.777777778;10.0;7.0
2016;I91S2C27J1V1;10.0;8.0;2.0;0.4;5.0;4.0
2016;I91S1C386J1V2;25.0;20.0;5.0;0.72;30.0;18.0
2016;I91S1C61J1V1;55.0;28.0;27.0;0.963636364;45.0;53.0
2016;I91S1C50J1V3;104.0;74.0;30.0;0.778846154;120.0;81.0
2016;I91S1C124J1V1;51.0;16.0;35.0;0.862745098;35.0;44.0
2016;I91S1C81J1V2;9.0;6.0;3.0;0.555555556;25.0;5.0
2016;I91S1C5J1V1;36.0;11.0;25.0;0.888888889;20.0;32.0
2016;I91S1C5J2V1;5.0;3.0;2.0;0.4;30.0;2.0
2016;I74S1C12J1V1;41.0;5.0;36.0;0.951219512;45.0;39.0
2016;I74S1C46J1V1;51.0;17.0;34.0;0.882352941;50.0;45.0
2016;I74S1C49J1V1;52.0;25.0;27.0;0.826923077;50.0;43.0
2016;I74S1C59J1V1;45.0;17.0;28.0;0.6;40.0;27.0
2016;I74S1C63J1V1;25.0;6.0;19.0;0.72;25.0;18.0
2016;I74S1C161J1V1;45.0;10.0;35.0;0.866666667;45.0;39.0
2016;I74S1C158J1V1;56.0;31.0;25.0;0.821428571;60.0;46.0
2016;I74S1C162J1V1;27.0;12.0;15.0;0.62962963;20.0;17.0
2016;I74S1C164J1V1;63.0;21.0;42.0;0.873015873;60.0;55.0
2016;I74S1C160J1V1;43.0;18.0;25.0;0.837209302;45.0;36.0
2016;I74S1C58J1V1;53.0;12.0;41.0;0.886792453;50.0;47.0
2016;I74S3C47J1V1;4.0;2.0;2.0;1.0;30.0;4.0
2016;I74S1C50J1V1;45.0;15.0;30.0;0.8;40.0;36.0
2016;I74S1C74J1V1;27.0;22.0;5.0;0.703703704;20.0;19.0
2016;I74S1C48J1V1;40.0;26.0;14.0;0.875;35.0;35.0
2016;I74S1C51J1V1;12.0;6.0;6.0;0.916666667;25.0;11.0
2016;I74S1C52J1V1;15.0;7.0;8.0;0.733333333;25.0;11.0
2016;I74S1C17J1V1;59.0;38.0;21.0;0.779661017;50.0;46.0
2016;I74S1C18J1V1;38.0;15.0;23.0;0.736842105;35.0;28.0
2016;I74S1C21J1V1;65.0;59.0;6.0;0.769230769;55.0;50.0
2016;I74S1C19J1V1;64.0;54.0;10.0;0.796875;45.0;51.0
2016;I74S1C20J1V1;64.0;42.0;22.0;0.828125;55.0;53.0
2016;I74S1C29J1V1;16.0;13.0;3.0;0.8125;15.0;13.0
2016;I74S1C30J1V1;5.0;3.0;2.0;0.2;10.0;1.0
2016;I74S1C22J1V1;72.0;39.0;33.0;0.902777778;65.0;65.0
2016;I74S1C3J1V1;77.0;27.0;50.0;0.753246753;75.0;58.0
2016;I74S1C24J1V1;92.0;88.0;4.0;0.815217391;80.0;75.0
2016;I74S1C23J1V1;83.0;61.0;22.0;0.819277108;80.0;68.0
2016;I74S1C54J1V1;56.0;25.0;31.0;0.785714286;50.0;44.0
2016;I74S1C26J1V1;49.0;42.0;7.0;0.734693878;45.0;36.0
2016;I74S1C16J1V1;30.0;20.0;10.0;0.9;40.0;27.0
2016;I74S1C45J1V1;22.0;7.0;15.0;0.636363636;25.0;14.0
2016;I74S1C53J1V1;11.0;2.0;9.0;0.818181818;25.0;9.0
2016;I74S1C10J1V1;51.0;2.0;49.0;0.941176471;45.0;48.0
2016;I74S1C8J1V1;43.0;16.0;27.0;0.813953488;50.0;35.0
2016;I74S1C11J1V1;24.0;0.0;24.0;0.791666667;40.0;19.0
2016;I74S1C47J1V1;28.0;2.0;26.0;0.857142857;45.0;24.0
2016;I74S1C6J1V1;68.0;47.0;21.0;0.882352941;60.0;60.0
2016;I74S1C4J1V1;64.0;18.0;46.0;0.828125;60.0;53.0
2016;I74S1C25J1V1;33.0;17.0;16.0;0.848484848;30.0;28.0
2016;I79S1C54J1V1;16.0;3.0;13.0;1.0;40.0;16.0
2016;I79S1C58J1V1;94.0;50.0;44.0;0.744680851;100.0;70.0
2016;I79S1C56J1V1;57.0;10.0;47.0;0.894736842;50.0;51.0
2016;I79S1C57J1V1;25.0;21.0;4.0;0.96;40.0;24.0
2016;I79S1C140J1V2;11.0;10.0;1.0;1.0;25.0;11.0
2016;I79S1C170J1V1;55.0;21.0;34.0;0.872727273;50.0;48.0
2016;I79S1C171J1V1;46.0;2.0;44.0;1.0;50.0;46.0
2016;I79S1C174J1V1;78.0;56.0;22.0;0.820512821;50.0;64.0
2016;I79S1C172J1V1;56.0;4.0;52.0;0.928571429;50.0;52.0
2016;I79S1C18J1V1;24.0;6.0;18.0;0.666666667;30.0;16.0
2016;I79S1C14J1V1;24.0;16.0;8.0;0.875;30.0;21.0
2016;I79S1C105J1V1;1.0;1.0;0.0;1.0;25.0;1.0
2016;I79S1C107J1V1;2.0;2.0;0.0;1.0;25.0;2.0
2016;I79S1C2J1V1;56.0;21.0;35.0;0.75;70.0;42.0
2016;I79S1C6J1V1;57.0;27.0;30.0;0.842105263;65.0;48.0
2016;I79S1C5J1V1;76.0;56.0;20.0;0.894736842;100.0;68.0
2016;I79S1C33J1V1;34.0;26.0;8.0;0.794117647;45.0;27.0
2016;I79S1C7J1V1;49.0;30.0;19.0;0.87755102;50.0;43.0
2016;I79S1C139J1V1;18.0;3.0;15.0;0.944444444;25.0;17.0
2016;I79S1C16J1V1;19.0;11.0;8.0;0.842105263;30.0;16.0
2016;I79S1C17J1V1;34.0;0.0;34.0;0.941176471;30.0;32.0
2016;I79S1C104J1V1;39.0;26.0;13.0;0.974358974;30.0;38.0
2016;I79S1C141J1V2;17.0;15.0;2.0;1.0;25.0;17.0
2016;I79S1C60J1V1;50.0;16.0;34.0;0.6;45.0;30.0
2016;I79S1C108J1V1;18.0;11.0;7.0;1.0;25.0;18.0
2016;I79S1C9J2V3;;34.0;29.0;;30.0;
2016;I79S1C178J1V1;12.0;8.0;4.0;0.666666667;25.0;8.0
2016;I79S1C175J2V1;25.0;15.0;10.0;0.4;30.0;10.0
2016;I72S5C505J1V1;40.0;15.0;25.0;0.75;35.0;30.0
2016;I72S5C83J1V1;81.0;42.0;39.0;0.888888889;75.0;72.0
2016;I72S2C50J1V1;26.0;1.0;25.0;0.923076923;20.0;24.0
2016;I72S5C80J1V1;104.0;58.0;46.0;0.942307692;90.0;98.0
2016;I72S1C11J1V1;88.0;35.0;53.0;0.806818182;60.0;71.0
2016;I72S1C235J1V1;41.0;22.0;19.0;0.512195122;45.0;21.0
2016;I72S5C2J1V1;57.0;26.0;31.0;0.929824561;60.0;53.0
2016;I72S5C35J1V1;124.0;81.0;43.0;0.903225806;125.0;112.0
2016;I72S1C10J2V1;27.0;7.0;20.0;0.888888889;10.0;24.0
2016;I72S1C145J1V1;32.0;27.0;5.0;0.6875;30.0;22.0
2016;I72S1C113J1V1;43.0;21.0;22.0;0.697674419;40.0;30.0
2016;I72S1C151J1V1;26.0;7.0;19.0;0.576923077;25.0;15.0
2016;I72S1C81J1V1;15.0;8.0;7.0;0.666666667;25.0;10.0
2016;I72S1C50J1V1;102.0;4.0;98.0;0.990196078;97.0;101.0
2016;I72S1C111J1V1;50.0;22.0;28.0;0.8;40.0;40.0
2016;I72S2C16J1V1;44.0;11.0;33.0;0.909090909;40.0;40.0
2016;I72S2C46J1V1;38.0;16.0;22.0;0.921052632;35.0;35.0
2016;I72S1C146J1V1;45.0;0.0;45.0;0.933333333;30.0;42.0
2016;I72S1C237J1V1;74.0;22.0;52.0;0.891891892;70.0;66.0
2016;I72S1C80J1V1;137.0;85.0;52.0;0.948905109;110.0;130.0
2016;I72S1C78J1V1;67.0;7.0;60.0;0.791044776;60.0;53.0
2016;I72S1C114J1V1;81.0;32.0;49.0;0.839506173;80.0;68.0
2016;I72S1C3J1V1;54.0;24.0;30.0;0.814814815;50.0;44.0
2016;I72S1C53J1V1;29.0;12.0;17.0;0.517241379;30.0;15.0
2016;I72S2C32J1V1;41.0;8.0;33.0;0.87804878;40.0;36.0
2016;I72S1C75J1V1;88.0;25.0;63.0;0.965909091;80.0;85.0
2016;I72S1C37J1V1;27.0;13.0;14.0;0.740740741;25.0;20.0
2016;I72S1C46J1V1;;45.0;41.0;;72.0;
2016;I72S1C2J1V1;103.0;32.0;71.0;0.893203883;90.0;92.0
2016;I72S1C1J1V1;123.0;58.0;65.0;0.772357724;120.0;95.0
2016;I72S1C82J1V1;32.0;18.0;14.0;0.75;30.0;24.0
2016;I72S1C76J1V1;65.0;21.0;44.0;0.830769231;60.0;54.0
2016;I72S2C110J1V1;37.0;12.0;25.0;0.972972973;30.0;36.0
2016;I72S1C110J1V1;67.0;24.0;43.0;0.865671642;60.0;58.0
2016;I72S1C112J1V1;75.0;37.0;38.0;0.733333333;75.0;55.0
2016;I72S1C35J1V1;131.0;51.0;80.0;0.885496183;125.0;116.0
2016;I72S1C6J1V1;75.0;13.0;62.0;0.786666667;78.0;59.0
2016;I72S1C83J1V1;73.0;33.0;40.0;0.917808219;75.0;67.0
2016;I72S1C147J1V1;37.0;11.0;26.0;0.702702703;20.0;26.0
2016;I72S1C16J1V1;80.0;10.0;70.0;0.775;75.0;62.0
2016;I72S1C51J1V1;73.0;21.0;52.0;0.904109589;72.0;66.0
2016;I72S1C148J1V1;94.0;66.0;28.0;0.79787234;90.0;75.0
2016;I72S1C4J1V1;147.0;57.0;90.0;1.0;135.0;147.0
2016;I72S1C36J1V1;;70.0;25.0;;80.0;
2016;I72S1C505J1V1;102.0;40.0;62.0;0.823529412;80.0;84.0
2016;I72S1C54J1V1;70.0;36.0;34.0;0.757142857;70.0;53.0
2016;I72S1C33J1V1;60.0;32.0;28.0;0.833333333;55.0;50.0
2016;I72S1C34J1V1;66.0;39.0;27.0;0.818181818;60.0;54.0
2016;I72S1C32J1V1;51.0;3.0;48.0;0.941176471;45.0;48.0
2016;I72S1C149J1V1;86.0;78.0;8.0;0.674418605;70.0;58.0
2016;I72S1C543J1V1;52.0;25.0;27.0;0.769230769;35.0;40.0
2016;I73S2C151J1V1;59.0;7.0;52.0;0.762711864;45.0;45.0
2016;I73S2C40J1V1;23.0;5.0;18.0;0.565217391;15.0;13.0
2016;I73S2C42J1V1;27.0;10.0;17.0;0.814814815;25.0;22.0
2016;I73S2C38J1V1;10.0;4.0;6.0;0.8;15.0;8.0
2016;I73S2C41J1V1;8.0;2.0;6.0;0.5;10.0;4.0
2016;I73S2C63J2V1;43.0;26.0;17.0;0.837209302;;36.0
2016;I73S2C26J1V1;57.0;34.0;23.0;0.894736842;40.0;51.0
2016;I73S2C65J2V1;23.0;15.0;8.0;0.652173913;;15.0
2016;I73S2C39J1V1;82.0;60.0;22.0;0.768292683;40.0;63.0
2016;I73S2C198J1V1;32.0;16.0;16.0;0.75;20.0;24.0
2016;I73S2C182J1V1;40.0;3.0;37.0;0.925;20.0;37.0
2016;I73S2C180J1V1;5.0;4.0;1.0;0.6;15.0;3.0
2016;I73S2C181J1V1;82.0;32.0;50.0;0.317073171;60.0;26.0
2016;I73S2C193J1V1;77.0;36.0;41.0;0.805194805;50.0;62.0
2016;I73S2C5J1V1;72.0;25.0;47.0;0.805555556;65.0;58.0
2016;I73S2C30J1V1;64.0;18.0;46.0;0.78125;56.0;50.0
2016;I73S2C31J1V1;4.0;1.0;3.0;0.5;15.0;2.0
2016;I73S2C35J1V1;55.0;26.0;29.0;0.8;47.0;44.0
2016;I73S2C29J1V1;49.0;4.0;45.0;0.918367347;47.0;45.0
2016;I73S2C9J1V1;65.0;12.0;53.0;0.830769231;47.0;54.0
2016;I73S2C28J1V1;53.0;23.0;30.0;0.924528302;40.0;49.0
2016;I73S2C2J1V1;26.0;10.0;16.0;0.884615385;20.0;23.0
2016;I73S2C16J1V1;9.0;9.0;0.0;1.0;10.0;9.0
2016;I73S2C17J1V1;10.0;9.0;1.0;0.5;10.0;5.0
2016;I73S2C19J1V1;24.0;18.0;6.0;0.666666667;30.0;16.0
2016;I73S2C21J1V1;10.0;10.0;0.0;0.7;10.0;7.0
2016;I73S2C24J1V1;53.0;31.0;22.0;0.830188679;47.0;44.0
2016;I73S2C11J1V1;28.0;27.0;1.0;0.785714286;20.0;22.0
2016;I73S2C14J1V1;20.0;18.0;2.0;0.75;20.0;15.0
2016;I73S2C12J1V1;36.0;35.0;1.0;0.805555556;20.0;29.0
2016;I73S2C15J1V1;53.0;41.0;12.0;0.867924528;70.0;46.0
2016;I73S2C214J1V1;12.0;4.0;8.0;0.75;20.0;9.0
2016;I73S2C215J1V1;28.0;0.0;28.0;0.857142857;20.0;24.0
2016;I73S2C48J1V1;102.0;56.0;46.0;0.588235294;60.0;60.0
2016;I73S2C10J1V1;23.0;12.0;11.0;0.782608696;20.0;18.0
2016;I73S2C47J1V1;5.0;2.0;3.0;0.8;15.0;4.0
2016;I73S2C66J2V1;84.0;80.0;4.0;0.726190476;;61.0
2016;I73S2C250J2V1;12.0;0.0;12.0;0.916666667;;11.0
2016;I73S2C213J1V1;34.0;3.0;31.0;0.852941176;30.0;29.0
2016;I73S2C216J1V1;51.0;14.0;37.0;0.901960784;30.0;46.0
2016;I73S2C203J2V1;19.0;6.0;13.0;0.842105263;;16.0
2016;I73S2C202J2V1;59.0;17.0;42.0;0.796610169;;47.0
2016;I73S2C197J1V1;12.0;4.0;8.0;0.75;10.0;9.0
2016;I73S2C251J1V1;38.0;4.0;34.0;0.921052632;30.0;35.0
2016;I73S2C232J1V1;36.0;14.0;22.0;0.472222222;20.0;17.0
2016;I73S2C247J1V1;33.0;29.0;4.0;0.848484848;20.0;28.0
2016;I73S2C246J1V1;14.0;4.0;10.0;0.857142857;17.0;12.0
2016;I76S1C3J1V1;;23.0;37.0;;50.0;
2016;I76S1C102J1V1;;11.0;8.0;;20.0;
2016;I76S1C92J1V1;;84.0;25.0;;90.0;
2016;I76S1C95J1V1;;18.0;13.0;;25.0;
2016;I76S1C93J1V1;;48.0;4.0;;40.0;
2016;I76S1C88J1V1;;22.0;25.0;;40.0;
2016;I76S1C90J1V1;;16.0;3.0;;20.0;
2016;I76S1C89J1V1;;19.0;19.0;;25.0;
2016;I76S1C17J1V1;;60.0;12.0;;60.0;
2016;I76S1C28J1V1;;8.0;9.0;;25.0;
2016;I76S1C77J1V1;;46.0;12.0;;50.0;
2016;I76S1C11J1V1;;47.0;47.0;;70.0;
2016;I76S1C22J1V1;;2.0;44.0;;40.0;
2016;I76S1C4J1V1;;18.0;46.0;;61.0;
2016;I76S1C19J1V1;;30.0;26.0;;51.0;
2016;I76S1C34J1V1;;36.0;25.0;;57.0;
2016;I76S1C21J1V1;;7.0;40.0;;42.0;
2016;I76S1C125J1V1;;9.0;47.0;;45.0;
2016;I76S1C23J1V1;;35.0;34.0;;70.0;
2016;I76S1C80J1V1;;35.0;4.0;;30.0;
2016;I76S1C78J1V1;;12.0;8.0;;40.0;
2016;I76S1C31J1V1;;17.0;26.0;;35.0;
2016;I76S1C20J1V1;;32.0;33.0;;56.0;
2016;I76S1C26J1V1;;15.0;22.0;;40.0;
2016;I76S1C83J1V1;;12.0;22.0;;40.0;
2016;I76S1C1J1V1;;43.0;20.0;;50.0;
2016;I76S1C29J1V1;;25.0;45.0;;60.0;
2016;I76S1C79J1V1;;26.0;31.0;;45.0;
2016;I76S1C10J1V1;;50.0;16.0;;70.0;
2016;I76S1C27J1V1;;33.0;15.0;;50.0;
2016;I76S1C8J1V1;;36.0;2.0;;30.0;
2016;I76S1C278J1V1;;13.0;31.0;;40.0;
2016;I76S1C275J1V1;;40.0;64.0;;100.0;
2016;I76S1C256J1V1;;16.0;21.0;;30.0;
2016;I76S1C280J1V1;;54.0;4.0;;50.0;
2016;I76S1C91J1V1;;44.0;15.0;;45.0;
2016;I76S1C94J1V1;;5.0;6.0;;20.0;
2016;I76S1C87J1V1;;9.0;49.0;;50.0;
2016;I76S1C233J1V1;;8.0;39.0;;41.0;
2016;I76S1C311J1V1;;13.0;28.0;;40.0;
2016;I76S1C310J1V1;;21.0;19.0;;40.0;
2016;I76S1C296J1V1;;41.0;2.0;;30.0;
2016;I76S1C293J1V1;;18.0;20.0;;30.0;
2016;I76S1C294J1V1;;40.0;15.0;;45.0;
2016;I77S2C79J2V1;13.0;4.0;9.0;0.692307692;12.0;9.0
2016;I77S1C166J2V1;16.0;7.0;9.0;0.75;12.0;12.0
2016;I77S1C194J2V1;50.0;0.0;50.0;0.76;12.0;38.0
2016;I77S1C148J2V1;10.0;6.0;4.0;0.7;12.0;7.0
2016;I77S1C155J2V1;11.0;6.0;5.0;0.545454545;12.0;6.0
2016;I77S1C193J2V1;14.0;14.0;0.0;0.642857143;12.0;9.0
2016;I77S1C3J2V1;14.0;3.0;11.0;0.785714286;12.0;11.0
2016;I77S1C152J5V1;66.0;16.0;50.0;0.53030303;12.0;35.0
2016;I77S2C167J2V1;29.0;5.0;24.0;0.586206897;12.0;17.0
2016;I77S3C43J2V1;;2.0;1.0;;12.0;
2016;I77S4C168J2V1;30.0;7.0;23.0;0.4;12.0;12.0
2016;I77S1C127J1V1;36.0;10.0;26.0;0.638888889;20.0;23.0
2016;I77S1C67J1V1;16.0;11.0;5.0;0.6875;20.0;11.0
2016;I77S1C165J1V1;47.0;12.0;35.0;0.787234043;35.0;37.0
2016;I77S1C45J1V1;56.0;19.0;37.0;0.482142857;30.0;27.0
2016;I77S1C4J1V1;5.0;0.0;5.0;1.0;20.0;5.0
2016;I77S1C50J1V1;47.0;10.0;37.0;0.936170213;30.0;44.0
2016;I77S1C66J1V1;27.0;16.0;11.0;0.407407407;20.0;11.0
2016;I77S1C49J1V1;45.0;23.0;22.0;0.711111111;35.0;32.0
2016;I77S1C11J1V1;40.0;19.0;21.0;0.675;20.0;27.0
2016;I77S1C30J1V1;31.0;9.0;22.0;0.677419355;20.0;21.0
2016;I77S1C25J1V1;8.0;4.0;4.0;0.75;15.0;6.0
2016;I77S1C26J1V1;15.0;6.0;9.0;0.533333333;20.0;8.0
2016;I77S1C53J2V1;20.0;10.0;10.0;0.6;12.0;12.0
2016;I77S1C109J2V1;50.0;18.0;32.0;0.64;12.0;32.0
2016;I77S1C70J1V1;9.0;6.0;3.0;0.666666667;15.0;6.0
2016;I77S1C64J1V1;6.0;4.0;2.0;1.0;15.0;6.0
2016;I77S1C24J1V1;7.0;1.0;6.0;1.0;15.0;7.0
2016;I77S1C5J1V1;2.0;0.0;2.0;1.0;15.0;2.0
2016;I77S1C63J1V1;12.0;9.0;3.0;0.833333333;15.0;10.0
2016;I77S1C36J1V1;26.0;10.0;16.0;0.730769231;12.0;19.0
2016;I77S1C69J1V1;50.0;24.0;26.0;0.76;35.0;38.0
2016;I77S1C79J2V1;23.0;8.0;15.0;0.695652174;12.0;16.0
2016;I77S1C35J2V1;47.0;33.0;14.0;0.553191489;12.0;26.0
2016;I77S1C57J2V1;19.0;18.0;1.0;0.526315789;12.0;10.0
2016;I77S1C74J2V1;56.0;53.0;3.0;0.642857143;12.0;36.0
2016;I77S1C43J2V1;53.0;30.0;23.0;0.566037736;12.0;30.0
2016;I77S1C27J1V1;59.0;39.0;20.0;0.745762712;40.0;44.0
2016;I77S1C76J1V1;31.0;25.0;6.0;0.612903226;30.0;19.0
2016;I77S1C6J1V1;72.0;17.0;55.0;0.763888889;60.0;55.0
2016;I77S1C77J1V1;45.0;35.0;10.0;0.755555556;40.0;34.0
2016;I77S1C164J1V1;51.0;19.0;32.0;0.843137255;45.0;43.0
2016;I77S4C6J1V1;21.0;2.0;19.0;0.761904762;20.0;16.0
2016;I77S1C162J1V1;44.0;5.0;39.0;0.886363636;35.0;39.0
2016;I77S1C191J1V1;11.0;6.0;5.0;0.727272727;15.0;8.0
2016;I77S2C148J2V1;12.0;3.0;9.0;0.75;12.0;9.0
2016;I77S2C166J2V1;25.0;4.0;21.0;0.8;12.0;20.0
2016;I77S3C79J2V1;8.0;2.0;6.0;0.125;12.0;1.0
2016;I78S1C43J1V1;;69.0;62.0;;120.0;
